	NODE_ID	PARENT_ID	FK_ID	PART	HIERARCHY_ID	parent_part_id
19442	14058276	14058275	LP147799-3	Cladosporium sp Ab.IgE	3	LP30593-5
19443	14059142	14059141	LP147800-9	Agrostis stolonifera Ab.IgE	3	LP17427-3
19444	14058883	14058882	LP147801-7	Actinidia chinensis Ab.IgE	3	LP36966-7
19445	14056964	14056963	LP147802-5	Cow epithelium+Cow dander Ab.IgE	3	LP36887-5
19446	14058793	14058792	LP147803-3	Rubus fruticosus Ab.IgE	3	LP113471-9
19447	14058537	14058536	LP147804-1	Ustilago nuda Ab.IgE	3	LP18559-2
19448	14058016	14058015	LP147805-8	Heparin Ab.IgE	3	LP15998-5
19449	14060139	14060138	LP147806-6	Lavandula angustifolia Ab.IgE	3	LP62479-8
19450	14058000	14057999	LP147807-4	Dipyrone Ab.IgE	3	LP62274-3
19451	14057983	14057982	LP147808-2	Clavulanate Ab.IgE	3	LP15421-8
19452	14050806	14050804	LP147809-0	Trichothecene Ab.IgE	3	LP64675-9
19453	14057818	14057817	LP147810-8	Musca domestica Ab.IgE	3	LP17411-7
19454	14058096	14058095	LP147811-6	Tetracycline Ab.IgE	3	LP16286-4
19455	14058048	14058047	LP147812-4	Novocaine Ab.IgE	3	LP64870-6
19456	14058018	14058017	LP147813-2	Ibuprofen Ab.IgE	3	LP16165-0
19457	14056933	14056932	LP147814-0	Camel dander Ab.IgE	3	LP64936-5
19458	14057991	14057990	LP147815-7	Codeine Ab.IgE	3	LP16093-4
19459	14059330	14059329	LP147816-5	Juniperus californica Ab.IgE	3	LP64928-2
19460	14058351	14058350	LP147817-3	Setomelanomma rostrata Ab.IgE	3	LP38311-4
19461	14059676	14059675	LP147818-1	Liquidambar styraciflua Ab.IgE	3	LP17082-6
19462	14060599	14060598	LP147819-9	(Arachis hypogaea+Bean white+Glycine max+Lens esculenta+Pisum sativum) Ab.IgE	3	LP65100-7
19463	14059121	14059120	LP147820-7	Narcissus sp Ab.IgE	3	LP65101-5
19464	14058312	14058311	LP147821-5	Escherichia coli Ab.IgE	3	LP19605-2
19465	14058692	14058691	LP147822-3	Mahogany wood dust Ab.IgE	3	LP65102-3
19466	14058702	14058701	LP147823-1	Oak wood dust Ab.IgE	3	LP65103-1
19467	14059054	14059053	LP147824-9	Callistephus chinesi Ab.IgE	3	LP65104-9
19468	14057968	14057967	LP147825-6	Cephalosporin Ab.IgE	3	LP65105-6
19469	14059495	14059494	LP147826-4	Magnolia grandiflora Ab.IgE	3	LP65154-4
19470	14060787	14060786	LP147827-2	Wine vinegar Ab.IgE	3	LP113502-1
19471	14060216	14060215	LP147828-0	Mustard Ab.IgE	3	LP39061-4
19472	14059273	14059272	LP147829-8	Casuarina equisetifolia Ab.IgE	3	LP16920-8
19473	14057401	14057400	LP147830-6	Parrot feather Ab.IgE	3	LP66610-4
19474	14059013	14059012	LP147831-4	Paspalum notatum Ab.IgE	3	LP39317-0
19475	14057582	14057581	LP147832-2	Perca spp Ab.IgE	3	LP39341-0
19476	14059052	14059051	LP147833-0	Phalaris arundinacea Ab.IgE	3	LP16937-2
19477	14058424	14058423	LP147834-8	Phoma betae Ab.IgE	3	LP39355-0
19478	14059969	14059968	LP147835-5	Pigweed common Ab.IgE	3	LP19349-7
19479	14059815	14059814	LP147836-3	Piper nigrum Ab.IgE	3	LP39397-2
19480	14059732	14059731	LP147837-1	Quercus alba Ab.IgE	3	LP39532-4
19481	14059604	14059602	LP147838-9	Syagrus romanzoffianum Ab.IgE	3	LP17055-2
19482	14057392	14057391	LP147839-7	Parakeet+Parrot droppings Ab.IgE	3	LP65374-8
19483	14059279	14059278	LP147840-5	Populus balsamifera Ab.IgE	3	LP65569-3
19484	14059510	14059509	LP147841-3	Cupressus macrocarpa Ab.IgE	3	LP65570-1
19485	14057539	14057538	LP147842-1	Macrocheira kaempferi Ab.IgE	3	LP65571-9
19486	14058765	14058764	LP147843-9	Bixa orellana seed Ab.IgE	3	LP65573-5
19487	14057687	14057686	LP147844-7	Harmonia axyridis Ab.IgE	3	LP65568-5
19488	14058666	14058665	LP147845-4	Latex recombinant (rHev b) 1 Ab.IgE	3	LP65581-8
19489	14058684	14058683	LP147846-2	Latex recombinant (rHev b) 11 Ab.IgE	3	LP65582-6
19490	14058675	14058674	LP147847-0	Latex recombinant (rHev b) 6.01 Ab.IgE	3	LP65583-4
19491	14058677	14058676	LP147848-8	Latex recombinant (rHev b) 6.02 Ab.IgE	3	LP65584-2
19492	14060169	14060168	LP147849-6	Lupinus albus seed Ab.IgE	3	LP65585-9
19493	14058404	14058403	LP147850-4	Paecilomyces variotti Ab.IgE	3	LP64871-4
19494	14059034	14059033	LP147851-2	Rumex obtusifolius Ab.IgE	3	LP65677-4
19495	14059217	14059216	LP147852-0	Omega 5 gliadin Ab.IgE	3	LP65903-4
19496	14059657	14059656	LP147853-8	Betula verrucosa recombinant (rBet v) 2+4 Ab.IgE	3	LP66381-2
19497	14060664	14060663	LP147854-6	(Ambrosia elatior+Chenopodium album+Cynodon dactylon+Lolium perenne+Plantago lanceolata+Paspalum notatum) Ab.IgE	3	LP28692-9
19498	14060666	14060665	LP147855-3	(Citrus sinensis+Citrus limon+Citrus paradisi+Citrus reticulata) Ab.IgE	3	LP66382-0
19499	14058552	14058551	LP147856-1	(Aspergillus fumigatus+Aspergillus niger+Aspergillus terreus+Aspergillus flavus) Ab.IgE	3	LP66383-8
19500	14058485	14058484	LP147857-9	Staphylococcus aureus TSST-1 Ab.IgE	3	LP66738-3
19501	14058369	14058366	LP147858-7	Malassezia sp Ab.IgE	3	LP30599-2
19502	14058502	14058501	LP147859-5	Toxocara canis Ab.IgE	3	LP14411-0
19503	14057844	14057843	LP147860-3	Culex pipiens Ab.IgE	3	LP90838-1
19504	14057537	14057536	LP147861-1	Epinephelus lanceolatus Ab.IgE	3	LP90839-9
19505	14058008	14058007	LP147862-9	Fosfomycin Ab.IgE	3	LP20811-3
19506	14058013	14058012	LP147863-7	Gentamicin Ab.IgE	3	LP15747-6
19507	14059454	14059453	LP147864-5	Chlorophora excelsa Ab.IgE	3	LP90840-7
19508	14057484	14057483	LP147865-2	Lophius piscatorius Ab.IgE	3	LP90841-5
19509	14057823	14057822	LP147866-0	Myrmecia pilosula Ab.IgE	3	LP90842-3
19510	14058067	14058066	LP147867-8	Propyphenazone Ab.IgE	3	LP62273-5
19511	14057680	14057679	LP147868-6	Tetranychus urticae Ab.IgE	3	LP90844-9
19512	14060037	14060036	LP147869-4	Vicia faba Ab.IgE	3	LP90846-4
19513	14059520	14059519	LP147870-2	Aucoumea klaineana Ab.IgE	3	LP94256-2
19514	14059631	14059630	LP147871-0	Entandrophragma cylindricum Ab.IgE	3	LP94258-8
19515	14057267	14057266	LP147872-8	Budgerigar feather Ab.IgE	3	LP16934-9
19516	14057279	14057278	LP147873-6	Canary feather Ab.IgE	3	LP66608-8
19517	14057298	14057297	LP147874-4	Chicken feather Ab.IgE	3	LP37601-9
19518	14057327	14057326	LP147875-1	Duck feather Ab.IgE	3	LP37954-2
19519	14057386	14057385	LP147876-9	Parakeet feather Ab.IgE	3	LP99609-7
19520	14057435	14057434	LP147877-7	Turkey feather Ab.IgE	3	LP13979-7
19521	14058669	14058668	LP147878-5	Latex recombinant (rHev b) 3 Ab.IgE	3	LP96149-7
19522	14058671	14058670	LP147879-3	Latex recombinant (rHev b) 5 Ab.IgE	3	LP96150-5
19523	14058679	14058678	LP147880-1	Latex recombinant (rHev b) 8 Ab.IgE	3	LP96151-3
19524	14057966	14057965	LP147881-9	Cephalexin Ab.IgE	3	LP15264-2
19525	14057989	14057988	LP147882-7	Cloxacillin Ab.IgE	3	LP15442-4
19526	14058098	14058097	LP147883-5	Thiopental Ab.IgE	3	LP16289-8
19527	14057945	14057944	LP147884-3	Atropine Ab.IgE	3	LP14891-3
19528	14057952	14057951	LP147885-0	Bupivacaine Ab.IgE	3	LP16053-8
19529	14058044	14058043	LP147886-8	Naproxen Ab.IgE	3	LP16215-3
19530	14057998	14057997	LP147887-6	Diclofenac Ab.IgE	3	LP17915-7
19531	14057979	14057978	LP147888-4	Ciprofloxacin Ab.IgE	3	LP15380-6
19532	14058062	14058061	LP147889-2	Piroxicam Ab.IgE	3	LP15181-8
19533	14058004	14058003	LP147890-0	Droperidol Ab.IgE	3	LP18863-8
19534	14058100	14058099	LP147891-8	Tobramycin Ab.IgE	3	LP16294-8
19535	14058002	14058001	LP147892-6	Doxycycline Ab.IgE	3	LP14992-9
19536	14058078	14058077	LP147893-4	Spiramycin Ab.IgE	3	LP16414-2
19537	14058041	14058040	LP147894-2	metroNIDAZOLE Ab.IgE	3	LP14997-8
19538	14058094	14058093	LP147895-9	Tartrazine Ab.IgE	3	LP62285-9
19539	14057981	14057980	LP147896-7	Clarithromycin Ab.IgE	3	LP15406-9
19540	14058076	14058075	LP147897-5	Sodium benzoate Ab.IgE	3	LP62281-8
19541	14057996	14057995	LP147898-3	Dexamethasone Ab.IgE	3	LP18549-3
19542	14056992	14056991	LP147899-1	Dog dander+Dog epithelium Ab.IgE	3	LP35750-6
19543	14059140	14059139	LP147900-7	Lolium perenne recombinant profilin Ab.IgE	3	LP96159-6
19544	14059527	14059526	LP147901-5	Olea europaea recombinant (rOle e) 2 Ab.IgE	3	LP96160-4
19545	14058499	14058498	LP147902-3	Thermoactinomyces vulgaris Ab.IgE	3	LP39987-0
19546	14058279	14058278	LP147903-1	Cladosporium cladosporioides Ab.IgE	3	LP37693-6
19547	14060141	14060140	LP147904-9	Allium ampeloprasum Ab.IgE	3	LP96158-8
19548	14057947	14057946	LP147905-6	Azithromycin Ab.IgE	3	LP16090-0
19549	14057942	14057941	LP147906-4	Articaine Ab.IgE	3	LP96208-1
19550	14057912	14057911	LP147907-2	(Canary feather+Parakeet feather+Parrot feather) Ab.IgE	3	LP96209-9
19551	14058039	14058038	LP147908-0	Mepivacaine Ab.IgE	3	LP14721-2
19552	14058057	14058056	LP147909-8	Phenylbutazone Ab.IgE	3	LP16251-8
19553	14058033	14058032	LP147910-6	Lactose Ab.IgE	3	LP15269-1
19554	14060482	14060481	LP147911-4	Parietaria judaica recombinant (rPar j) 2 Ab.IgE	3	LP96326-1
19555	14060756	14060755	LP147912-2	Phadiatop inhalant allergen Ab.IgE	3	LP96860-9
19556	14060779	14060778	LP147913-0	Tropomyosin Ab.IgE	3	LP97403-7
19557	14058071	14058070	LP147914-8	Pyrazole Ab.IgE	3	LP97419-3
19558	14058092	14058091	LP147915-5	Sulphonamide Ab.IgE	3	LP97420-1
19559	14060754	14060753	LP147916-3	Phadiatop Infant Ab.IgE	3	LP97596-8
19560	14058806	14058805	LP147917-1	Cucumis melo cantalupensis Ab.IgE	3	LP97873-1
19561	14058859	14058858	LP147918-9	Cucumis melo spp Ab.IgE	3	LP37850-2
19562	14060093	14060092	LP147919-7	Bean green Ab.IgE	3	LP37243-0
19563	14060501	14060500	LP147920-5	Bean white Ab.IgE	3	LP37251-3
19564	14057706	14057705	LP147921-3	Bombus terrestris Ab.IgE	3	LP16935-6
19565	14059352	14059351	LP147922-1	Castanea sativa Ab.IgE	3	LP113491-7
19566	14057070	14057069	LP147923-9	Cheese cheddar type Ab.IgE	3	LP37586-2
19567	14057076	14057075	LP147924-7	Cheese mold type Ab.IgE	3	LP37590-4
19568	14059923	14059922	LP147925-4	Chocolate Ab.IgE	3	LP37668-8
19569	14058996	14058995	LP147926-2	Citrullus lanatus Ab.IgE	3	LP37681-1
19570	14058895	14058894	LP147927-0	Citrus aurantifolia Ab.IgE	3	LP37683-7
19571	14057160	14057159	LP147928-8	Cow whey Ab.IgE	3	LP100747-7
19572	14060437	14060436	LP147929-6	Ipomoea batatas Ab.IgE	3	LP38716-4
19573	14057117	14057116	LP147930-4	Lactalbumin Ab.IgE	3	LP38786-7
19574	14057133	14057132	LP147930-4	Lactalbumin Ab.IgE	3	LP17487-7
19575	14057826	14057825	LP147931-2	Lepidoglyphus destructor Ab.IgE	3	LP121337-2
19576	14059501	14059500	LP147932-0	Maple sugar Ab.IgE	3	LP17508-0
19577	14059522	14059521	LP147933-8	Olea europaea pollen Ab.IgE	3	LP17034-7
19578	14059159	14059158	LP147934-6	Secale cereale pollen Ab.IgE	3	LP113520-3
19579	14060221	14060220	LP147935-3	Urtica dioica Ab.IgE	3	LP40100-7
19580	14058532	14058531	LP147936-1	Ustilago cynodontis Ab.IgE	3	LP17624-5
19581	14059257	14059256	LP147937-9	Platanus occidentalis Ab.IgE	3	LP39427-7
19582	14059230	14059229	LP147938-7	Triticum aestivum recombinant (rTri a) 19 Ab.IgE	3	LP99496-9
19583	14059440	14059439	LP147939-5	Corylus avellana recombinant (rCor a) 8 Ab.IgE	3	LP99497-7
19584	14059525	14059524	LP147940-3	Olea europaea native (nOle e) 1 Ab.IgE	3	LP99498-5
19585	14057011	14057010	LP147941-1	Dog recombinant (rCan f) 2 Ab.IgE	3	LP99500-8
19586	14057009	14057008	LP147942-9	Dog recombinant (rCan f) 1 Ab.IgE	3	LP99501-6
19587	14058156	14058155	LP147943-7	Alternaria alternata recombinant (rAlt a) 1 Ab.IgE	3	LP118308-8
19588	14058950	14058949	LP147944-5	Prunus persica recombinant (rPru p) 4 Ab.IgE	3	LP99503-2
19589	14058948	14058947	LP147945-2	Prunus persica recombinant (rPru p) 1 Ab.IgE	3	LP99504-0
19590	14059555	14059554	LP147946-0	Arachis hypogaea recombinant (rAra h) 3 Ab.IgE	3	LP99505-7
19591	14059553	14059552	LP147947-8	Arachis hypogaea recombinant (rAra h) 2 Ab.IgE	3	LP99506-5
19592	14059551	14059550	LP147948-6	Arachis hypogaea recombinant (rAra h) 1 Ab.IgE	3	LP99507-3
19593	14057858	14057857	LP147949-4	Polistes dominulus Ab.IgE	3	LP99495-1
19594	14057339	14057338	LP147950-2	Conalbumin native (nGal d) 3 Ab.IgE	3	LP99508-1
19595	14058046	14058045	LP147951-0	Neomycin Ab.IgE	3	LP15001-8
19596	14059198	14059197	LP147952-8	Phleum pratense recombinant (rPhl p) 5b Ab.IgE	3	LP99629-5
19597	14059446	14059445	LP147953-6	Quercus ilex Ab.IgE	3	LP99630-3
19598	14057801	14057800	LP147954-4	Apis mellifera phospholipase A2 native (nApi m) 1 Ab.IgE	3	LP99631-1
19599	14058573	14058572	LP147955-1	Bromelin MUXF3 Ab.IgE	3	LP99632-9
19600	14057627	14057626	LP147956-9	Penaeus aztecus tropomyosin recombinant (rPen a) 1 Ab.IgE	3	LP99661-8
19601	14058952	14058951	LP147957-7	Prunus persica recombinant (rPru p) 3 Ab.IgE	3	LP100191-8
19602	14058681	14058680	LP147958-5	Latex recombinant (rHev b) 9 Ab.IgE	3	LP100192-6
19603	14059692	14059690	LP147959-3	Acacia longifolia Ab.IgE	3	LP16909-1
19604	14057993	14057992	LP147960-1	Corticotropin Ab.IgE	3	LP14656-0
19605	14058109	14058108	LP147961-9	House dust Allergopharma Ab.IgE	3	LP16911-7
19606	14058182	14058181	LP147962-7	Aspergillus amstelodami Ab.IgE	3	LP37110-1
19607	14059409	14059408	LP147963-5	Fraxinus excelsior Ab.IgE	3	LP101174-3
19608	14057733	14057732	LP147964-3	Vespula vulgaris recombinant (rVes v) 5 Ab.IgE	3	LP101170-1
19609	14058185	14058184	LP147965-0	Aspergillus flavus Ab.IgE	3	LP14169-4
19610	14058233	14058232	LP147966-8	Aspergillus terreus Ab.IgE	3	LP37141-6
19611	14058237	14058236	LP147967-6	Aspergillus versicolor Ab.IgE	3	LP37142-4
19612	14058242	14058241	LP147968-4	Aureobasidium pullulans Ab.IgE	3	LP37145-7
19613	14057269	14057268	LP147969-2	Budgerigar serum proteins Ab.IgE	3	LP14174-4
19614	14059772	14059768	LP147970-0	Persea americana Ab.IgE	3	LP16921-6
19615	14058787	14058783	LP147971-8	Musa spp Ab.IgE	3	LP16922-4
19616	14059019	14059018	LP147972-6	Hordeum vulgare Ab.IgE	3	LP38502-8
19617	14059253	14059252	LP147973-4	Fagus grandifolia Ab.IgE	3	LP14424-3
19618	14056969	14056968	LP147974-2	Beef Ab.IgE	3	LP37256-2
19619	14058115	14058114	LP147975-9	House dust Bencard Ab.IgE	3	LP16925-7
19620	14059027	14059026	LP147976-7	Cynodon dactylon Ab.IgE	3	LP37870-0
19621	14057803	14057802	LP147977-5	Apis mellifera phospholipase A2 recombinant (rApi m) 1 Ab.IgE	3	LP101267-5
19622	14057125	14057124	LP147978-3	Beta lactoglobulin MF77 Ab.IgE	3	LP16926-5
19623	14057692	14057691	LP147979-1	Monomorium minimum Ab.IgE	3	LP39034-1
19624	14059299	14059298	LP147980-9	Juglans nigra pollen Ab.IgE	3	LP29079-8
19625	14057704	14057703	LP147981-7	Chironomus thummi Ab.IgE	3	LP16929-9
19626	14058252	14058251	LP147982-5	Botrytis cinerea Ab.IgE	3	LP37384-2
19627	14059830	14059826	LP147983-3	Yeast brewer's Ab.IgE	3	LP16932-3
19628	14059834	14059833	LP147984-1	Brassica oleracea var italica Ab.IgE	3	LP37422-0
19629	14059041	14059038	LP147985-8	Bromus inermis Ab.IgE	3	LP37427-9
19630	14059044	14059043	LP147986-6	Fagopyrum esculentum Ab.IgE	3	LP38128-2
19631	14059902	14059901	LP147987-4	Matricaria chamomilla Ab.IgE	3	LP16936-4
19632	14058263	14058259	LP147988-2	Candida albicans Ab.IgE	3	LP16676-6
19633	14059864	14059863	LP147989-0	Amaranthus palmeri Ab.IgE	3	LP16938-0
19634	14057129	14057127	LP147990-8	Casein Ab.IgE	3	LP37546-6
19635	14059878	14059877	LP147991-6	Ricinus communis Ab.IgE	3	LP113524-5
19636	14059895	14059894	LP147992-4	Apium graveolens Ab.IgE	3	LP37073-1
19637	14058142	14058141	LP147993-2	Acremonium sp Ab.IgE	3	LP36957-6
19638	14059356	14059355	LP147994-0	Castanea sativa pollen Ab.IgE	3	LP16947-1
19639	14057000	14056999	LP147995-7	Dog epithelium Ab.IgE	3	LP37944-3
19640	14059421	14059420	LP147996-5	Eucalyptus spp Ab.IgE	3	LP16971-1
19641	14058865	14058864	LP147997-3	Humulus lupus Ab.IgE	3	LP38601-8
19642	14058390	14058389	LP147998-1	Neurospora sitophila Ab.IgE	3	LP113540-1
19643	14058580	14058579	LP147999-9	Chloramin T Ab.IgE	3	LP16949-7
19644	14057976	14057975	LP148000-5	Chymopapain Ab.IgE	3	LP15503-3
19645	14058283	14058282	LP148001-3	Cladosporium herbarum Ab.IgE	3	LP37694-4
19646	14059945	14059941	LP148002-1	Xanthium commune Ab.IgE	3	LP16952-1
19647	14057716	14057715	LP148003-9	Blatella germanica Ab.IgE	3	LP37287-7
19648	14059956	14059955	LP148004-7	Theobroma cacao Ab.IgE	3	LP15106-5
19649	14059959	14059958	LP148005-4	Coffea spp Ab.IgE	3	LP37750-4
19650	14059967	14059966	LP148006-2	Colza Ab.IgE	3	LP16957-0
19651	14059975	14059974	LP148007-0	Ambrosia elatior Ab.IgE	3	LP37035-0
19652	14059065	14059064	LP148008-8	Zea mays Ab.IgE	3	LP40220-3
19653	14058596	14058595	LP148009-6	Cotton cultivated Ab.IgE	3	LP16958-8
19654	14058592	14058591	LP148010-4	Cottonseed Ab.IgE	3	LP37786-8
19655	14059375	14059374	LP148011-2	Populus deltoides Ab.IgE	3	LP39454-1
19656	14059129	14059128	LP148012-0	Avena sativa cultivated Ab.IgE	3	LP17537-9
19657	14057748	14057747	LP148013-8	Dermatophagoides farinae Ab.IgE	3	LP37918-7
19658	14057756	14057755	LP148014-6	Dermatophagoides pteronyssinus Ab.IgE	3	LP37921-1
19659	14060000	14059999	LP148015-3	Taraxacum vulgare Ab.IgE	3	LP16964-6
19660	14056995	14056994	LP148016-1	Dog dander Ab.IgE	3	LP37942-7
19661	14057332	14057331	LP148017-9	Duck meat Ab.IgE	3	LP113464-4
19662	14058310	14058307	LP148018-7	Echinococcus sp Ab.IgE	3	LP16690-7
19663	14057527	14057526	LP148019-5	Anguilla anguilla Ab.IgE	3	LP113481-8
19664	14057344	14057343	LP148020-3	Egg white Ab.IgE	3	LP38004-5
19665	14057350	14057349	LP148021-1	Egg yolk Ab.IgE	3	LP38008-6
19666	14059392	14059391	LP148022-9	Sambucus nigra Ab.IgE	3	LP39701-5
19667	14059714	14059713	LP148023-7	Ulmus americana Ab.IgE	3	LP147620-1
19668	14060024	14060023	LP148024-5	Plantago lanceolata Ab.IgE	3	LP39406-1
19669	14058598	14058597	LP148025-2	Ethylene oxide Ab.IgE	3	LP16970-3
19670	14057769	14057768	LP148026-0	Euroglyphus maynei Ab.IgE	3	LP16972-9
19671	14060032	14060031	LP148027-8	Franseria acanthicarpa Ab.IgE	3	LP38199-3
19672	14058600	14058599	LP148028-6	Ficus sp Ab.IgE	3	LP16974-5
19673	14059411	14059410	LP148028-6	Ficus sp Ab.IgE	3	LP19361-2
19674	14057862	14057861	LP148029-4	Solenopsis invicta Ab.IgE	3	LP19353-9
19675	14058603	14058602	LP148030-2	Formaldehyde Ab.IgE	3	LP38182-9
19676	14058330	14058329	LP148031-0	Fusarium culmorum Ab.IgE	3	LP38204-1
19677	14059363	14059362	LP148032-8	Acer macrophyllum Ab.IgE	3	LP17506-4
19678	14059308	14059307	LP148033-6	Acer negundo Ab.IgE	3	LP36944-4
19679	14057840	14057839	LP148034-4	Aedes communis Ab.IgE	3	LP17024-8
19680	14060210	14060209	LP148035-1	Agaricus hortensis Ab.IgE	3	LP37007-9
19681	14060236	14060235	LP148036-9	Allium cepa Ab.IgE	3	LP37020-2
19682	14060056	14060055	LP148037-7	Allium sativum Ab.IgE	3	LP37022-8
19683	14057113	14057111	LP148038-5	Lactalbumin alpha Ab.IgE	3	LP38788-3
19684	14057136	14057135	LP148038-5	Lactalbumin alpha Ab.IgE	3	LP14641-2
19685	14060064	14060063	LP148039-3	Ambrosia trifida Ab.IgE	3	LP37037-6
19686	14058962	14058961	LP148040-1	Ananas comosus Ab.IgE	3	LP37049-1
19687	14059172	14059171	LP148041-9	Anthoxanthum odoratum Ab.IgE	3	LP14009-2
19688	14059540	14059539	LP148042-7	Arachis hypogaea Ab.IgE	3	LP37075-6
19689	14058226	14058221	LP148043-5	Aspergillus niger Ab.IgE	3	LP14170-2
19690	14058178	14058177	LP148044-3	Aspergillus sp Ab.IgE	3	LP37136-6
19691	14057520	14057519	LP148045-0	Astacus astacus Ab.IgE	3	LP113499-0
19692	14060144	14060143	LP148046-8	Atriplex lentiformis Ab.IgE	3	LP17493-5
19693	14059124	14059123	LP148047-6	Avena sativa Ab.IgE	3	LP37148-1
19694	14059885	14059884	LP148048-4	Brassica oleracea var botrytis Ab.IgE	3	LP37416-2
19695	14059850	14059849	LP148049-2	Brassica oleracea var capitata Ab.IgE	3	LP37418-8
19696	14060061	14060060	LP148050-0	Pelargonium sp Ab.IgE	3	LP16981-0
19697	14057265	14057262	LP148051-8	Budgerigar droppings Ab.IgE	3	LP14173-6
19698	14060253	14060252	LP148052-6	Capsicum annuum Ab.IgE	3	LP37533-4
19699	14059569	14059568	LP148053-4	Carya illinoinensis tree Ab.IgE	3	LP28860-2
19700	14058271	14058270	LP148054-2	Chaetomium globosum Ab.IgE	3	LP37582-1
19701	14060083	14060082	LP148055-9	Chenopodium album Ab.IgE	3	LP37596-1
19702	14059907	14059906	LP148056-7	Cicer arietinus Ab.IgE	3	LP113495-8
19703	14059931	14059930	LP148057-5	Cinnamomum spp Ab.IgE	3	LP37679-5
19704	14058889	14058888	LP148058-3	Citrus limon Ab.IgE	3	LP37685-2
19705	14058846	14058845	LP148059-1	Citrus paradisis Ab.IgE	3	LP37687-8
19706	14058928	14058927	LP148060-9	Citrus sinensis Ab.IgE	3	LP37691-0
19707	14059458	14059457	LP148061-7	Cupressus sempervirens Ab.IgE	3	LP17004-0
19708	14059949	14059948	LP148062-5	Dactylis glomerata Ab.IgE	3	LP37901-3
19709	14059082	14059081	LP148063-3	Gluten Ab.IgE	3	LP38253-8
19710	14057878	14057877	LP148064-1	Dolichovespula maculata Ab.IgE	3	LP37948-4
19711	14059113	14059112	LP148065-8	Festuca elatior Ab.IgE	3	LP38151-4
19712	14058990	14058989	LP148066-6	Fragaria vesca Ab.IgE	3	LP38186-0
19713	14057785	14057784	LP148067-4	Glycyphagus domesticus Ab.IgE	3	LP16983-6
19714	14058010	14058009	LP148068-2	Gelatin Ab.IgE	3	LP17416-6
19715	14060392	14060391	LP148069-0	Glycine max Ab.IgE	3	LP38255-3
19716	14058737	14058736	LP148070-8	Helianthus annuus seed Ab.IgE	3	LP105014-7
19717	14060432	14060430	LP148070-8	Helianthus annuus seed Ab.IgE	3	LP17080-0
19718	14058118	14058117	LP148071-6	House dust Greer Ab.IgE	3	LP38506-9
19719	14057030	14057029	LP148072-4	Goat epithelium Ab.IgE	3	LP16984-4
19720	14058030	14058029	LP148073-2	Insulin porcine Ab.IgE	3	LP38701-6
19721	14058631	14058630	LP148074-0	Hexamethylene diisocyanate (HDI) Ab.IgE	3	LP102390-4
19722	14058640	14058639	LP148075-7	Toluene diisocyanate (TDI) Ab.IgE	3	LP102360-7
19723	14059396	14059395	LP148076-5	Juglans regia Ab.IgE	3	LP38746-1
19724	14060153	14060152	LP148077-3	Lactuca sativa Ab.IgE	3	LP38798-2
19725	14057470	14057469	LP148078-1	Loligo sp Ab.IgE	3	LP113478-4
19726	14059135	14059134	LP148079-9	Lolium perenne Ab.IgE	3	LP38962-4
19727	14060077	14060076	LP148080-7	Solidago virgaurea Ab.IgE	3	LP39776-7
19728	14059325	14059323	LP148081-5	Melaleuca leucadendron Ab.IgE	3	LP17020-6
19729	14057489	14057488	LP148082-3	Micropterus salmoides Ab.IgE	3	LP113504-7
19730	14059727	14059726	LP148083-1	Morus alba Ab.IgE	3	LP39040-8
19731	14059784	14059783	LP148084-9	Ocimum basilicum Ab.IgE	3	LP39223-0
19732	14057658	14057657	LP148085-6	Oncorhynchus mykiss Ab.IgE	3	LP39233-9
19733	14060242	14060241	LP148086-4	Origanum vulgare Ab.IgE	3	LP39242-0
19734	14059149	14059145	LP148087-2	Oryza sativa Ab.IgE	3	LP13932-6
19735	14057458	14057457	LP148088-0	Ostrea edulis Ab.IgE	3	LP39247-9
