# curie_map:
#   linkml: https://w3id.org/linkml/
#   sempav: https://w3id.org/sempav
#   loinc: https://loinc.org/ 
#   CHEBI: http://purl.obolibrary.org/obo/CHEBI_
#   skos: http://www.w3.org/2004/02/skos/core#
# license: https://github.com/mapping-commons/mapping-commons.github.io/blob/main/docs/original_license_applies.md
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/onto-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	object_label	mapping_justification
loinc:LP19317-4	skos:exactMatch	CHEBI:68830	O-decanoylcarnitine	sempav:HumanCuration
loinc:LP19318-2	skos:exactMatch	CHEBI:133293	O-carboxyacyl-L-carnitine(1-)	sempav:HumanCuration
loinc:LP19319-0	skos:exactMatch	CHEBI:86065	O-dodecenoylcarnitine	sempav:HumanCuration
loinc:LP19320-8	skos:exactMatch	CHEBI:73054	O-dodecanoylcarnitine	sempav:HumanCuration
loinc:LP19321-6	skos:exactMatch	CHEBI:86069	O-tetradecadienoylcarnitine	sempav:HumanCuration
loinc:LP19322-4	skos:exactMatch	CHEBI:86066	O-tetradecenoylcarnitine	sempav:HumanCuration
loinc:LP19324-0	skos:exactMatch	CHEBI:89748	3-Hydroxy-cis-5-tetradecenoylcarnitine	sempav:HumanCuration
loinc:LP19325-7	skos:exactMatch	CHEBI:73067	O-palmitoylcarnitine	sempav:HumanCuration
loinc:LP19326-5	skos:exactMatch	CHEBI:73070	3-hydroxyhexadecanoylcarnitine	sempav:HumanCuration
loinc:LP19327-3	skos:exactMatch	CHEBI:73072	O-linoleoylcarnitine	sempav:HumanCuration
loinc:LP19328-1	skos:exactMatch	CHEBI:72689	O-oleoylcarnitine	sempav:HumanCuration
loinc:LP193284-9	skos:exactMatch	CHEBI:89406	Norcotinine	sempav:HumanCuration
loinc:LP19329-9	skos:exactMatch	CHEBI:73075	3-hydroxylinoleoylcarnitine	sempav:HumanCuration
loinc:LP19330-7	skos:exactMatch	CHEBI:73076	(9Z)-3-hydroxyoctadecenoylcarnitine	sempav:HumanCuration
loinc:LP19336-4	skos:exactMatch	CHEBI:60654	valproate	sempav:HumanCuration
loinc:LP19426-3	skos:exactMatch	CHEBI:6809	methamphetamine	sempav:HumanCuration
loinc:LP19447-9	skos:exactMatch	CHEBI:5058	Fibronectin	sempav:HumanCuration
loinc:LP19460-2	skos:exactMatch	CHEBI:35195	surfactant	sempav:HumanCuration
loinc:LP19488-3	skos:exactMatch	CHEBI:81571	Leptin	sempav:HumanCuration
loinc:LP19497-4	skos:exactMatch	CHEBI:28171	5-hydroxytryptophan	sempav:HumanCuration
loinc:LP19499-0	skos:exactMatch	CHEBI:22254	adenosine monophosphate	sempav:HumanCuration
loinc:LP19504-7	skos:exactMatch	CHEBI:27796	trimethobenzamide	sempav:HumanCuration
loinc:LP19505-4	skos:exactMatch	CHEBI:4530	diethylpropion	sempav:HumanCuration
loinc:LP19540-1	skos:exactMatch	CHEBI:9586	tiagabine	sempav:HumanCuration
loinc:LP19542-7	skos:exactMatch	CHEBI:3533	cephaeline	sempav:HumanCuration
loinc:LP19550-0	skos:exactMatch	CHEBI:60654	valproate	sempav:HumanCuration
loinc:LP19553-4	skos:exactMatch	CHEBI:50503	laxative	sempav:HumanCuration
loinc:LP19561-7	skos:exactMatch	CHEBI:3903	coumaphos	sempav:HumanCuration
loinc:LP19562-5	skos:exactMatch	CHEBI:34714	dimethoate	sempav:HumanCuration
loinc:LP19563-3	skos:exactMatch	CHEBI:34733	EPN	sempav:HumanCuration
loinc:LP19564-1	skos:exactMatch	CHEBI:38663	ethion	sempav:HumanCuration
loinc:LP19565-8	skos:exactMatch	CHEBI:82125	Fenchlorphos	sempav:HumanCuration
loinc:LP19566-6	skos:exactMatch	CHEBI:34761	fenthion	sempav:HumanCuration
loinc:LP19567-4	skos:exactMatch	CHEBI:38689	fonofos	sempav:HumanCuration
loinc:LP19568-2	skos:exactMatch	CHEBI:38735	oxydemeton-methyl	sempav:HumanCuration
loinc:LP19569-0	skos:exactMatch	CHEBI:38725	mevinphos	sempav:HumanCuration
loinc:LP19570-8	skos:exactMatch	CHEBI:27827	paraoxon	sempav:HumanCuration
loinc:LP19571-6	skos:exactMatch	CHEBI:38960	terbufos	sempav:HumanCuration
loinc:LP19573-2	skos:exactMatch	CHEBI:4670	dobutamine	sempav:HumanCuration
loinc:LP19575-7	skos:exactMatch	CHEBI:15368	acrolein	sempav:HumanCuration
loinc:LP19581-5	skos:exactMatch	CHEBI:22315	alkaloid	sempav:HumanCuration
loinc:LP19594-8	skos:exactMatch	CHEBI:13941	carbamate	sempav:HumanCuration
loinc:LP19612-8	skos:exactMatch	CHEBI:23943	ergot alkaloid	sempav:HumanCuration
loinc:LP19618-5	skos:exactMatch	CHEBI:24182	gallotannin	sempav:HumanCuration
loinc:LP19619-3	skos:exactMatch	CHEBI:13643	glycol	sempav:HumanCuration
loinc:LP19621-9	skos:exactMatch	CHEBI:24527	herbicide	sempav:HumanCuration
loinc:LP19629-2	skos:exactMatch	CHEBI:27617	monensin A	sempav:HumanCuration
loinc:LP19632-6	skos:exactMatch	CHEBI:59030	oleandrin	sempav:HumanCuration
loinc:LP19635-9	skos:exactMatch	CHEBI:33468	phosphide(3-)	sempav:HumanCuration
loinc:LP19645-8	skos:exactMatch	CHEBI:81884	Zinc phosphide	sempav:HumanCuration
loinc:LP19866-0	skos:exactMatch	CHEBI:17759	cholesta-5,7-dien-3beta-ol	sempav:HumanCuration
loinc:LP199457-5	skos:exactMatch	CHEBI:4110	cathinone	sempav:HumanCuration
loinc:LP199506-9	skos:exactMatch	CHEBI:16229	3beta-hydroxy-5beta-pregnan-20-one	sempav:HumanCuration
loinc:LP199515-0	skos:exactMatch	CHEBI:133661	hyocholate	sempav:HumanCuration
loinc:LP199517-6	skos:exactMatch	CHEBI:15414	S-adenosyl-L-methionine	sempav:HumanCuration
loinc:LP199553-1	skos:exactMatch	CHEBI:16802	sedoheptulose	sempav:HumanCuration
loinc:LP199556-4	skos:exactMatch	CHEBI:70735	lurasidone	sempav:HumanCuration
loinc:LP199560-6	skos:exactMatch	CHEBI:135289	spaglumic acid	sempav:HumanCuration
loinc:LP199572-1	skos:exactMatch	CHEBI:92278	1-[4,4-bis(4-fluorophenyl)butyl]-4-[4-chloro-3-(trifluoromethyl)phenyl]-4-piperidinol	sempav:HumanCuration
loinc:LP199583-8	skos:exactMatch	CHEBI:16235	guanine	sempav:HumanCuration
loinc:LP199587-9	skos:exactMatch	CHEBI:30867	dihydroorotate	sempav:HumanCuration
loinc:LP199588-7	skos:exactMatch	CHEBI:27468	5,6-dihydrothymine	sempav:HumanCuration
loinc:LP199589-5	skos:exactMatch	CHEBI:17802	pseudouridine	sempav:HumanCuration
loinc:LP199590-3	skos:exactMatch	CHEBI:16750	guanosine	sempav:HumanCuration
loinc:LP199591-1	skos:exactMatch	CHEBI:16964	5-hydroxymethyluracil	sempav:HumanCuration
loinc:LP199592-9	skos:exactMatch	CHEBI:15919	N(6)-(1,2-dicarboxyethyl)-AMP	sempav:HumanCuration
loinc:LP200265-9	skos:exactMatch	CHEBI:15786	3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine	sempav:HumanCuration
loinc:LP200267-5	skos:exactMatch	CHEBI:17311	N(6),N(6),N(6)-trimethyl-L-lysine	sempav:HumanCuration
loinc:LP200268-3	skos:exactMatch	CHEBI:64277	7,8-dihydrobiopterin	sempav:HumanCuration
loinc:LP200272-5	skos:exactMatch	CHEBI:22599	arabinose	sempav:HumanCuration
loinc:LP200317-8	skos:exactMatch	CHEBI:28965	dicarboxylic acid dianion	sempav:HumanCuration
loinc:LP200422-6	skos:exactMatch	CHEBI:132941	2-hydroxyglutarate	sempav:HumanCuration
loinc:LP200429-1	skos:exactMatch	CHEBI:16244	4-(trimethylammonio)butanoate	sempav:HumanCuration
loinc:LP200430-9	skos:exactMatch	CHEBI:16713	2-aminopteridine-4,7-diol	sempav:HumanCuration
loinc:LP200432-5	skos:exactMatch	CHEBI:74472	lysophosphatidylcholine 26:0	sempav:HumanCuration
loinc:LP200440-8	skos:exactMatch	CHEBI:15440	squalene	sempav:HumanCuration
loinc:LP200448-1	skos:exactMatch	CHEBI:74689	primapterin	sempav:HumanCuration
loinc:LP200578-5	skos:exactMatch	CHEBI:73184	2-amino-4-hydroxypteridine	sempav:HumanCuration
loinc:LP200579-3	skos:exactMatch	CHEBI:16680	S-adenosyl-L-homocysteine	sempav:HumanCuration
loinc:LP200582-7	skos:exactMatch	CHEBI:64045	amisulpride	sempav:HumanCuration
loinc:LP200644-5	skos:exactMatch	CHEBI:16189	sulfate	sempav:HumanCuration
loinc:LP20161-3	skos:exactMatch	CHEBI:39128	magnesium ion	sempav:HumanCuration
loinc:LP201653-5	skos:exactMatch	CHEBI:33094	(S)-3-aminoisobutyric acid	sempav:HumanCuration
loinc:LP201654-3	skos:exactMatch	CHEBI:16320	(R)-3-aminoisobutyric acid	sempav:HumanCuration
loinc:LP201657-6	skos:exactMatch	CHEBI:73393	Ala-Pro	sempav:HumanCuration
loinc:LP201661-8	skos:exactMatch	CHEBI:16523	D-serine	sempav:HumanCuration
loinc:LP201662-6	skos:exactMatch	CHEBI:17115	L-serine	sempav:HumanCuration
loinc:LP201670-9	skos:exactMatch	CHEBI:17929	N(omega),N(omega)-dimethyl-L-arginine	sempav:HumanCuration
loinc:LP201674-1	skos:exactMatch	CHEBI:5417	glucosamine	sempav:HumanCuration
loinc:LP201675-8	skos:exactMatch	CHEBI:70744	Gly-Pro	sempav:HumanCuration
loinc:LP201676-6	skos:exactMatch	CHEBI:82966	gamma-glutamylphenylalanine	sempav:HumanCuration
loinc:LP201678-2	skos:exactMatch	CHEBI:81392	Cysteinyldopa	sempav:HumanCuration
loinc:LP201679-0	skos:exactMatch	CHEBI:24156	galactosamine	sempav:HumanCuration
loinc:LP201680-8	skos:exactMatch	CHEBI:138515	Gly-Hyp	sempav:HumanCuration
loinc:LP201681-6	skos:exactMatch	CHEBI:27747	L-homoarginine	sempav:HumanCuration
loinc:LP201682-4	skos:exactMatch	CHEBI:15699	L-homoserine	sempav:HumanCuration
loinc:LP201683-2	skos:exactMatch	CHEBI:35704	N(2)-acetyl-L-lysine	sempav:HumanCuration
loinc:LP201684-0	skos:exactMatch	CHEBI:17261	N(4)-(beta-N-acetyl-D-glucosaminyl)-L-asparagine	sempav:HumanCuration
loinc:LP201686-5	skos:exactMatch	CHEBI:73580	Leu-Pro	sempav:HumanCuration
loinc:LP201687-3	skos:exactMatch	CHEBI:28229	N(omega)-methyl-L-arginine	sempav:HumanCuration
loinc:LP201688-1	skos:exactMatch	CHEBI:17752	N(6)-acetyl-L-lysine	sempav:HumanCuration
loinc:LP201689-9	skos:exactMatch	CHEBI:74767	Pro-Hyp	sempav:HumanCuration
loinc:LP201690-7	skos:exactMatch	CHEBI:16927	L-saccharopine	sempav:HumanCuration
loinc:LP201691-5	skos:exactMatch	CHEBI:1670	3-ureidoisobutyric acid	sempav:HumanCuration
loinc:LP201692-3	skos:exactMatch	CHEBI:16040	cytosine	sempav:HumanCuration
loinc:LP201693-1	skos:exactMatch	CHEBI:17562	cytidine	sempav:HumanCuration
loinc:LP201695-6	skos:exactMatch	CHEBI:23774	dihydrouridine	sempav:HumanCuration
loinc:LP201702-0	skos:exactMatch	CHEBI:15901	5,6-dihydrouracil	sempav:HumanCuration
loinc:LP201703-8	skos:exactMatch	CHEBI:2030	5-aminoimidazole-4-carboxamide	sempav:HumanCuration
loinc:LP201745-9	skos:exactMatch	CHEBI:37564	5-(beta-D-galactosyloxy)-L-lysine	sempav:HumanCuration
loinc:LP201768-1	skos:exactMatch	CHEBI:73731	(11Z,14Z)-icosadienoic acid	sempav:HumanCuration
loinc:LP201769-9	skos:exactMatch	CHEBI:78050	octadecatetraenoate	sempav:HumanCuration
loinc:LP201770-7	skos:exactMatch	CHEBI:78894	docosadienoate	sempav:HumanCuration
loinc:LP201774-9	skos:exactMatch	CHEBI:73731	(11Z,14Z)-icosadienoic acid	sempav:HumanCuration
loinc:LP201845-7	skos:exactMatch	CHEBI:86371	3,4-dihydroxybutyric acid	sempav:HumanCuration
loinc:LP201846-5	skos:exactMatch	CHEBI:83389	furan-2,5-dicarboxylate	sempav:HumanCuration
loinc:LP201849-9	skos:exactMatch	CHEBI:58744	3-(3,4-dihydroxyphenyl)propanoate	sempav:HumanCuration
loinc:LP201850-7	skos:exactMatch	CHEBI:133476	hydantoin-5-propionate	sempav:HumanCuration
loinc:LP201851-5	skos:exactMatch	CHEBI:57277	3-(3-hydroxyphenyl)propanoate	sempav:HumanCuration
loinc:LP201852-3	skos:exactMatch	CHEBI:89556	Vanilloylglycine	sempav:HumanCuration
loinc:LP201854-9	skos:exactMatch	CHEBI:39912	3,5-dihydroxybenzoic acid	sempav:HumanCuration
loinc:LP201856-4	skos:exactMatch	CHEBI:82912	N-(2-furoyl)glycine	sempav:HumanCuration
loinc:LP201857-2	skos:exactMatch	CHEBI:133773	pimelate	sempav:HumanCuration
loinc:LP201858-0	skos:exactMatch	CHEBI:16193	3-hydroxybenzoate	sempav:HumanCuration
loinc:LP201859-8	skos:exactMatch	CHEBI:133613	p-hydroxyhippurate	sempav:HumanCuration
loinc:LP201860-6	skos:exactMatch	CHEBI:133607	m-hydroxyhippurate	sempav:HumanCuration
loinc:LP201861-4	skos:exactMatch	CHEBI:32980	phloretic acid	sempav:HumanCuration
loinc:LP201869-7	skos:exactMatch	CHEBI:86391	4-deoxythreonic acid	sempav:HumanCuration
loinc:LP203974-3	skos:exactMatch	CHEBI:50420	bile alcohol	sempav:HumanCuration
loinc:LP206561-5	skos:exactMatch	CHEBI:33369	cerium	sempav:HumanCuration
loinc:LP206562-3	skos:exactMatch	CHEBI:29007	ceftriaxone	sempav:HumanCuration
loinc:LP206563-1	skos:exactMatch	CHEBI:204928	cefotaxime	sempav:HumanCuration
loinc:LP206564-9	skos:exactMatch	CHEBI:3508	ceftazidime	sempav:HumanCuration
loinc:LP206565-6	skos:exactMatch	CHEBI:474053	cefazolin	sempav:HumanCuration
loinc:LP206566-4	skos:exactMatch	CHEBI:26596	salicylates	sempav:HumanCuration
loinc:LP206567-2	skos:exactMatch	CHEBI:46195	paracetamol	sempav:HumanCuration
loinc:LP206568-0	skos:exactMatch	CHEBI:5098	flucloxacillin	sempav:HumanCuration
loinc:LP206569-8	skos:exactMatch	CHEBI:63631	topiramate	sempav:HumanCuration
loinc:LP206570-6	skos:exactMatch	CHEBI:28864	tobramycin	sempav:HumanCuration
loinc:LP206596-1	skos:exactMatch	CHEBI:3515	cefuroxime	sempav:HumanCuration
loinc:LP206669-6	skos:exactMatch	CHEBI:53794	(4-hydroxy-3-nitrophenyl)acetate	sempav:HumanCuration
loinc:LP206679-5	skos:exactMatch	CHEBI:37415	alpha-amanitin	sempav:HumanCuration
loinc:LP207328-8	skos:exactMatch	CHEBI:72292	bedaquiline	sempav:HumanCuration
loinc:LP207331-2	skos:exactMatch	CHEBI:39166	tetramine	sempav:HumanCuration
loinc:LP207332-0	skos:exactMatch	CHEBI:82051	Aldoxycarb	sempav:HumanCuration
loinc:LP207766-9	skos:exactMatch	CHEBI:28177	theophylline	sempav:HumanCuration
loinc:LP207767-7	skos:exactMatch	CHEBI:2637	amikacin	sempav:HumanCuration
loinc:LP207768-5	skos:exactMatch	CHEBI:45924	trimethoprim	sempav:HumanCuration
loinc:LP207770-1	skos:exactMatch	CHEBI:29687	teicoplanin	sempav:HumanCuration
loinc:LP207771-9	skos:exactMatch	CHEBI:44185	methotrexate	sempav:HumanCuration
loinc:LP207772-7	skos:exactMatch	CHEBI:30145	lithium atom	sempav:HumanCuration
loinc:LP207773-5	skos:exactMatch	CHEBI:9332	sulfamethoxazole	sempav:HumanCuration
loinc:LP207774-3	skos:exactMatch	CHEBI:17833	gentamycin	sempav:HumanCuration
loinc:LP207800-6	skos:exactMatch	CHEBI:25107	magnesium atom	sempav:HumanCuration
loinc:LP207811-3	skos:exactMatch	CHEBI:17976	ubiquinol	sempav:HumanCuration
loinc:LP20803-0	skos:exactMatch	CHEBI:35553	perhexiline	sempav:HumanCuration
loinc:LP20804-8	skos:exactMatch	CHEBI:49033	methionine S-oxide	sempav:HumanCuration
loinc:LP20805-5	skos:exactMatch	CHEBI:7824	oxcarbazepine	sempav:HumanCuration
loinc:LP20806-3	skos:exactMatch	CHEBI:3723	citalopram	sempav:HumanCuration
loinc:LP20808-9	skos:exactMatch	CHEBI:63638	vigabatrin	sempav:HumanCuration
loinc:LP20827-9	skos:exactMatch	CHEBI:79870	5beta-Pregnane-3alpha,17alpha,20alpha-triol-11-one	sempav:HumanCuration
loinc:LP20850-1	skos:exactMatch	CHEBI:21260	cysteic acid	sempav:HumanCuration
loinc:LP208508-4	skos:exactMatch	CHEBI:52255	hydroxylapatite	sempav:HumanCuration
loinc:LP20883-2	skos:exactMatch	CHEBI:80603	Demethylcitalopram	sempav:HumanCuration
loinc:LP20885-7	skos:exactMatch	CHEBI:80604	Didemethylcitalopram	sempav:HumanCuration
loinc:LP20886-5	skos:exactMatch	CHEBI:31989	Pheneturide	sempav:HumanCuration
loinc:LP20887-3	skos:exactMatch	CHEBI:17401	myo-inositol hexakisphosphate	sempav:HumanCuration
loinc:LP20898-0	skos:exactMatch	CHEBI:2710	androst-5-ene-3beta,17beta-diol	sempav:HumanCuration
loinc:LP21145-5	skos:exactMatch	CHEBI:6538	Loratadine	sempav:HumanCuration
loinc:LP21146-3	skos:exactMatch	CHEBI:3720	cisapride	sempav:HumanCuration
loinc:LP21161-2	skos:exactMatch	CHEBI:8707	quetiapine	sempav:HumanCuration
loinc:LP21169-5	skos:exactMatch	CHEBI:28425	alpha-carotene	sempav:HumanCuration
loinc:LP21170-3	skos:exactMatch	CHEBI:15948	lycopene	sempav:HumanCuration
loinc:LP21172-9	skos:exactMatch	CHEBI:132237	rac-3,4-methylenedioxy-N-ethylamphetamine	sempav:HumanCuration
loinc:LP21173-7	skos:exactMatch	CHEBI:119573	delavirdine	sempav:HumanCuration
loinc:LP21195-0	skos:exactMatch	CHEBI:64303	3-aminoadipic acid	sempav:HumanCuration
loinc:LP21196-8	skos:exactMatch	CHEBI:19641	2-hydroxyisobutyrate	sempav:HumanCuration
loinc:LP212165-7	skos:exactMatch	CHEBI:78895	docosatrienoate	sempav:HumanCuration
loinc:LP212166-5	skos:exactMatch	CHEBI:78072	icosatrienoate	sempav:HumanCuration
loinc:LP212177-2	skos:exactMatch	CHEBI:11892	N-carbamoyl-beta-alaninate	sempav:HumanCuration
loinc:LP21256-0	skos:exactMatch	CHEBI:63607	linezolid	sempav:HumanCuration
loinc:LP21305-5	skos:exactMatch	CHEBI:63609	mefloquine	sempav:HumanCuration
loinc:LP21306-3	skos:exactMatch	CHEBI:421707	abacavir	sempav:HumanCuration
loinc:LP21307-1	skos:exactMatch	CHEBI:40050	amprenavir	sempav:HumanCuration
loinc:LP21309-7	skos:exactMatch	CHEBI:490877	didanosine	sempav:HumanCuration
loinc:LP21310-5	skos:exactMatch	CHEBI:119486	efavirenz	sempav:HumanCuration
loinc:LP21311-3	skos:exactMatch	CHEBI:44032	indinavir	sempav:HumanCuration
loinc:LP21312-1	skos:exactMatch	CHEBI:63577	lamivudine	sempav:HumanCuration
loinc:LP21313-9	skos:exactMatch	CHEBI:7496	nelfinavir	sempav:HumanCuration
loinc:LP21314-7	skos:exactMatch	CHEBI:45409	ritonavir	sempav:HumanCuration
loinc:LP21315-4	skos:exactMatch	CHEBI:63581	stavudine	sempav:HumanCuration
loinc:LP21316-2	skos:exactMatch	CHEBI:10101	zalcitabine	sempav:HumanCuration
loinc:LP21317-0	skos:exactMatch	CHEBI:63613	nevirapine	sempav:HumanCuration
loinc:LP21368-3	skos:exactMatch	CHEBI:9168	sirolimus	sempav:HumanCuration
loinc:LP21411-1	skos:exactMatch	CHEBI:15430	protoporphyrin	sempav:HumanCuration
loinc:LP220253-1	skos:exactMatch	CHEBI:64357	rituximab	sempav:HumanCuration
loinc:LP220255-6	skos:exactMatch	CHEBI:85973	edoxaban	sempav:HumanCuration
loinc:LP220257-2	skos:exactMatch	CHEBI:4875	etanercept	sempav:HumanCuration
loinc:LP221174-8	skos:exactMatch	CHEBI:26234	pregnanolone	sempav:HumanCuration
loinc:LP230022-8	skos:exactMatch	CHEBI:3360	Cannabinol	sempav:HumanCuration
loinc:LP230023-6	skos:exactMatch	CHEBI:69478	cannabidiol	sempav:HumanCuration
loinc:LP230222-4	skos:exactMatch	CHEBI:68500	m-methylhippuric acid	sempav:HumanCuration
loinc:LP230224-0	skos:exactMatch	CHEBI:68455	o-methylhippuric acid	sempav:HumanCuration
loinc:LP230250-5	skos:exactMatch	CHEBI:34352	3alpha,17alpha,21-Trihydroxy-5beta-pregnan-20-one	sempav:HumanCuration
loinc:LP230256-2	skos:exactMatch	CHEBI:135188	brallobarbital	sempav:HumanCuration
loinc:LP231897-2	skos:exactMatch	CHEBI:50378	nitisinone	sempav:HumanCuration
loinc:LP231934-3	skos:exactMatch	CHEBI:17120	hexanoate	sempav:HumanCuration
loinc:LP247699-4	skos:exactMatch	CHEBI:35584	purine	sempav:HumanCuration
loinc:LP250855-6	skos:exactMatch	CHEBI:63601	ChEBI golimumab	sempav:HumanCuration
loinc:LP250915-8	skos:exactMatch	CHEBI:26833	sulfur atom	sempav:HumanCuration
loinc:LP250916-6	skos:exactMatch	CHEBI:28659	phosphorus atom	sempav:HumanCuration
loinc:LP262670-5	skos:exactMatch	CHEBI:6009	isofenphos	sempav:HumanCuration
loinc:LP262671-3	skos:exactMatch	CHEBI:82092	Mexacarbate	sempav:HumanCuration
loinc:LP262673-9	skos:exactMatch	CHEBI:82111	Crufomate	sempav:HumanCuration
loinc:LP262699-4	skos:exactMatch	CHEBI:34211	2,2-(2-Chlorophenyl-4'-chlorophenyl)-1,1-dichloroethene	sempav:HumanCuration
loinc:LP262700-0	skos:exactMatch	CHEBI:27841	DDD	sempav:HumanCuration
loinc:LP262701-8	skos:exactMatch	CHEBI:38665	ethoprophos	sempav:HumanCuration
loinc:LP262709-1	skos:exactMatch	CHEBI:6835	methomyl	sempav:HumanCuration
loinc:LP263143-2	skos:exactMatch	CHEBI:38894	3,4,5-trimethylphenyl methylcarbamate	sempav:HumanCuration
loinc:LP263145-7	skos:exactMatch	CHEBI:38893	2,3,5-trimethylphenyl methylcarbamate	sempav:HumanCuration
loinc:LP263146-5	skos:exactMatch	CHEBI:39096	alpha-hexachlorocyclohexane	sempav:HumanCuration
loinc:LP263154-9	skos:exactMatch	CHEBI:38677	famphur	sempav:HumanCuration
loinc:LP263196-0	skos:exactMatch	CHEBI:7822	oxaprozin	sempav:HumanCuration
loinc:LP263229-9	skos:exactMatch	CHEBI:38661	disulfoton	sempav:HumanCuration
loinc:LP263232-3	skos:exactMatch	CHEBI:10106	zearalenone	sempav:HumanCuration
loinc:LP263233-1	skos:exactMatch	CHEBI:35072	beta-Zearalenol	sempav:HumanCuration
loinc:LP263234-9	skos:exactMatch	CHEBI:10022	deoxynivalenol	sempav:HumanCuration
loinc:LP263235-6	skos:exactMatch	CHEBI:9381	T-2 Toxin	sempav:HumanCuration
loinc:LP263236-4	skos:exactMatch	CHEBI:7719	ochratoxin A	sempav:HumanCuration
loinc:LP263237-2	skos:exactMatch	CHEBI:7599	Nivalenol	sempav:HumanCuration
loinc:LP263240-6	skos:exactMatch	CHEBI:38225	fumonisin B2	sempav:HumanCuration
loinc:LP263241-4	skos:exactMatch	CHEBI:38221	fumonisin B1	sempav:HumanCuration
loinc:LP263243-0	skos:exactMatch	CHEBI:4823	ergosine	sempav:HumanCuration
loinc:LP263244-8	skos:exactMatch	CHEBI:10276	alpha-ergocryptine	sempav:HumanCuration
loinc:LP263245-5	skos:exactMatch	CHEBI:4821	ergocristine	sempav:HumanCuration
loinc:LP263246-3	skos:exactMatch	CHEBI:4820	ergocornine	sempav:HumanCuration
loinc:LP263247-1	skos:exactMatch	CHEBI:78576	aflatoxin M1	sempav:HumanCuration
loinc:LP263248-9	skos:exactMatch	CHEBI:80705	Aflatoxin G2	sempav:HumanCuration
loinc:LP263249-7	skos:exactMatch	CHEBI:80706	Aflatoxin G1	sempav:HumanCuration
loinc:LP263250-5	skos:exactMatch	CHEBI:48209	aflatoxin B2	sempav:HumanCuration
loinc:LP263251-3	skos:exactMatch	CHEBI:2504	aflatoxin B1	sempav:HumanCuration
loinc:LP263253-9	skos:exactMatch	CHEBI:9337	sulfathiazole	sempav:HumanCuration
loinc:LP263254-7	skos:exactMatch	CHEBI:102265	sulfamethazine	sempav:HumanCuration
loinc:LP263258-8	skos:exactMatch	CHEBI:81896	Diphenadione	sempav:HumanCuration
loinc:LP263259-6	skos:exactMatch	CHEBI:81893	Difethialone	sempav:HumanCuration
loinc:LP263260-4	skos:exactMatch	CHEBI:81796	Chlorophacinone	sempav:HumanCuration
loinc:LP263429-5	skos:exactMatch	CHEBI:34786	Heptachlor epoxide	sempav:HumanCuration
loinc:LP263454-3	skos:exactMatch	CHEBI:82110	Crotoxyphos	sempav:HumanCuration
loinc:LP263455-0	skos:exactMatch	CHEBI:82088	Bufencarb	sempav:HumanCuration
loinc:LP266153-8	skos:exactMatch	CHEBI:53760	eszopiclone	sempav:HumanCuration
loinc:LP266154-6	skos:exactMatch	CHEBI:143375	N-Oxidezopiclone	sempav:HumanCuration
loinc:LP266347-6	skos:exactMatch	CHEBI:133013	brivaracetam	sempav:HumanCuration
loinc:LP266488-8	skos:exactMatch	CHEBI:34027	1,1,1-Trichloro-2-(o-chlorophenyl)-2-(p-chlorophenyl)ethane	sempav:HumanCuration
loinc:LP266553-9	skos:exactMatch	CHEBI:27841	DDD	sempav:HumanCuration
loinc:LP266720-4	skos:exactMatch	CHEBI:63608	maraviroc	sempav:HumanCuration
loinc:LP266721-2	skos:exactMatch	CHEBI:93626	1-(4-fluorophenyl)-4-(4-methyl-1-piperidinyl)-1-butanone	sempav:HumanCuration
loinc:LP266722-0	skos:exactMatch	CHEBI:59118	perazine	sempav:HumanCuration
loinc:LP266723-8	skos:exactMatch	CHEBI:9122	sertindole	sempav:HumanCuration
loinc:LP266724-6	skos:exactMatch	CHEBI:32316	zotepine	sempav:HumanCuration
loinc:LP266977-0	skos:exactMatch	CHEBI:80580	Codeine-6-glucuronide	sempav:HumanCuration
loinc:LP268226-0	skos:exactMatch	CHEBI:76016	vortioxetine	sempav:HumanCuration
loinc:LP268293-0	skos:exactMatch	CHEBI:15724	trimethylamine N-oxide	sempav:HumanCuration
loinc:LP268871-3	skos:exactMatch	CHEBI:25016	lead atom	sempav:HumanCuration
loinc:LP268875-4	skos:exactMatch	CHEBI:37051	3-hydroxy-2-methylbutanoic acid	sempav:HumanCuration
loinc:LP268877-0	skos:exactMatch	CHEBI:73070	3-hydroxyhexadecanoylcarnitine	sempav:HumanCuration
loinc:LP268878-8	skos:exactMatch	CHEBI:73063	3-hydroxytetradecanoylcarnitine	sempav:HumanCuration
loinc:LP268883-8	skos:exactMatch	CHEBI:15414	S-adenosyl-L-methionine	sempav:HumanCuration
loinc:LP268966-1	skos:exactMatch	CHEBI:30411	cobalamin	sempav:HumanCuration
loinc:LP268982-8	skos:exactMatch	CHEBI:17439	cyanocob(III)alamin	sempav:HumanCuration
loinc:LP268990-1	skos:exactMatch	CHEBI:141547	desmethyldoxepin	sempav:HumanCuration
loinc:LP268994-3	skos:exactMatch	CHEBI:247956	cinchocaine	sempav:HumanCuration
loinc:LP268995-0	skos:exactMatch	CHEBI:4636	diphenhydramine	sempav:HumanCuration
